j_name,j_code,j_url,j_big_type,j_small_type
火炮发射与控制学报,HPFS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HPFS&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e7%81%ab%e7%82%ae%e5%8f%91%e5%b0%84%e4%b8%8e%e6%8e%a7%e5%88%b6%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],武器工业
弹箭与制导学报,DJZD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DJZD&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e5%bc%b9%e7%ae%ad%e4%b8%8e%e5%88%b6%e5%af%bc%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],武器工业
航空兵器,HKBQ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HKBQ&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e8%88%aa%e7%a9%ba%e5%85%b5%e5%99%a8,['工程基础科学，工程设计与测绘'],武器工业
火力与指挥控制,HLYZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HLYZ&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e7%81%ab%e5%8a%9b%e4%b8%8e%e6%8c%87%e6%8c%a5%e6%8e%a7%e5%88%b6,['工程基础科学，工程设计与测绘'],武器工业
现代防御技术,XDFJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XDFJ&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e7%8e%b0%e4%bb%a3%e9%98%b2%e5%be%a1%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],武器工业
爆破器材,BPQC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=BPQC&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e7%88%86%e7%a0%b4%e5%99%a8%e6%9d%90,['工程基础科学，工程设计与测绘'],武器工业
火工品,HGPI,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=HGPI&NaviLink=%e6%ad%a6%e5%99%a8%e5%b7%a5%e4%b8%9a-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070014%253F%26OrderBy%3didno%7c%e7%81%ab%e5%b7%a5%e5%93%81,['工程基础科学，工程设计与测绘'],武器工业
动力工程学报,DONG,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DONG&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],能源与动力工程
内燃机学报,NRJX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=NRJX&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%86%85%e7%87%83%e6%9c%ba%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],能源与动力工程
可再生能源,NCNY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=NCNY&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%8f%af%e5%86%8d%e7%94%9f%e8%83%bd%e6%ba%90,['工程基础科学，工程设计与测绘'],能源与动力工程
内燃机工程,NRJG,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=NRJG&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%86%85%e7%87%83%e6%9c%ba%e5%b7%a5%e7%a8%8b,['工程基础科学，工程设计与测绘'],能源与动力工程
太阳能学报,TYLX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=TYLX&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%a4%aa%e9%98%b3%e8%83%bd%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],能源与动力工程
热能动力工程,RNWS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=RNWS&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e7%83%ad%e8%83%bd%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b,['工程基础科学，工程设计与测绘'],能源与动力工程
工程热物理学报,GCRB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GCRB&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e5%b7%a5%e7%a8%8b%e7%83%ad%e7%89%a9%e7%90%86%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],能源与动力工程
燃烧科学与技术,RSKX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=RSKX&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e7%87%83%e7%83%a7%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],能源与动力工程
车用发动机,CYFD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=CYFD&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e8%bd%a6%e7%94%a8%e5%8f%91%e5%8a%a8%e6%9c%ba,['工程基础科学，工程设计与测绘'],能源与动力工程
锅炉技术,GLJS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GLJS&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e9%94%85%e7%82%89%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],能源与动力工程
汽轮机技术,QLJV,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=QLJV&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e6%b1%bd%e8%bd%ae%e6%9c%ba%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],能源与动力工程
热力发电,RLFD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=RLFD&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e7%83%ad%e5%8a%9b%e5%8f%91%e7%94%b5,['工程基础科学，工程设计与测绘'],能源与动力工程
热科学与技术,RKXS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=RKXS&NaviLink=%e8%83%bd%e6%ba%90%e4%b8%8e%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070015%253F%26OrderBy%3didno%7c%e7%83%ad%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],能源与动力工程
辐射防护,FSFH,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=FSFH&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e8%be%90%e5%b0%84%e9%98%b2%e6%8a%a4,['工程基础科学，工程设计与测绘'],原子能技术
核动力工程,HDLG,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HDLG&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e5%8a%a8%e5%8a%9b%e5%b7%a5%e7%a8%8b,['工程基础科学，工程设计与测绘'],原子能技术
核技术,HJSU,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HJSU&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],原子能技术
核化学与放射化学,HXFS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HXFS&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e5%8c%96%e5%ad%a6%e4%b8%8e%e6%94%be%e5%b0%84%e5%8c%96%e5%ad%a6,['工程基础科学，工程设计与测绘'],原子能技术
核科学与工程,HKXY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HKXY&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e7%a7%91%e5%ad%a6%e4%b8%8e%e5%b7%a5%e7%a8%8b,['工程基础科学，工程设计与测绘'],原子能技术
原子能科学技术,YZJS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=YZJS&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e5%8e%9f%e5%ad%90%e8%83%bd%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],原子能技术
核电子学与探测技术,HERE,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HERE&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e7%94%b5%e5%ad%90%e5%ad%a6%e4%b8%8e%e6%8e%a2%e6%b5%8b%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],原子能技术
核聚变与等离子体物理,HJBY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HJBY&NaviLink=%e5%8e%9f%e5%ad%90%e8%83%bd%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070016%253F%26OrderBy%3didno%7c%e6%a0%b8%e8%81%9a%e5%8f%98%e4%b8%8e%e7%ad%89%e7%a6%bb%e5%ad%90%e4%bd%93%e7%89%a9%e7%90%86,['工程基础科学，工程设计与测绘'],原子能技术
电力系统自动化,DLXT,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DLXT&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e7%b3%bb%e7%bb%9f%e8%87%aa%e5%8a%a8%e5%8c%96,['工程基础科学，工程设计与测绘'],电工技术
电网技术,DWJS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DWJS&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e7%bd%91%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],电工技术
中国电机工程学报,ZGDC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGDC&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%94%b5%e6%9c%ba%e5%b7%a5%e7%a8%8b%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],电工技术
高电压技术,GDYJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GDYJ&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e9%ab%98%e7%94%b5%e5%8e%8b%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],电工技术
电工技术学报,DGJS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DGJS&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],电工技术
高压电器,GYDQ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GYDQ&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e9%ab%98%e5%8e%8b%e7%94%b5%e5%99%a8,['工程基础科学，工程设计与测绘'],电工技术
电化学,DHXX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DHXX&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8c%96%e5%ad%a6,['工程基础科学，工程设计与测绘'],电工技术
电瓷避雷器,DCPQ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DCPQ&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e7%93%b7%e9%81%bf%e9%9b%b7%e5%99%a8,['工程基础科学，工程设计与测绘'],电工技术
电网与清洁能源,SXFD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SXFD&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e7%bd%91%e4%b8%8e%e6%b8%85%e6%b4%81%e8%83%bd%e6%ba%90,['工程基础科学，工程设计与测绘'],电工技术
电力系统及其自动化学报,DLZD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DLZD&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e7%b3%bb%e7%bb%9f%e5%8f%8a%e5%85%b6%e8%87%aa%e5%8a%a8%e5%8c%96%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],电工技术
南方电网技术,NFDW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=NFDW&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e5%8d%97%e6%96%b9%e7%94%b5%e7%bd%91%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],电工技术
电机与控制学报,DJKZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DJKZ&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e6%9c%ba%e4%b8%8e%e6%8e%a7%e5%88%b6%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],电工技术
电力自动化设备,DLZS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DLZS&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e8%87%aa%e5%8a%a8%e5%8c%96%e8%ae%be%e5%a4%87,['工程基础科学，工程设计与测绘'],电工技术
电工电能新技术,DGDN,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=DGDN&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%b7%a5%e7%94%b5%e8%83%bd%e6%96%b0%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],电工技术
电力科学与技术学报,CSDL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=CSDL&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],电工技术
中国电力,ZGDL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGDL&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%94%b5%e5%8a%9b,['工程基础科学，工程设计与测绘'],电工技术
华北电力大学学报(自然科学版),HBDL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HBDL&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e5%8d%8e%e5%8c%97%e7%94%b5%e5%8a%9b%e5%a4%a7%e5%ad%a6%e5%ad%a6%e6%8a%a5(%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e7%89%88),['工程基础科学，工程设计与测绘'],电工技术
电力系统保护与控制,JDQW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JDQW&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e7%b3%bb%e7%bb%9f%e4%bf%9d%e6%8a%a4%e4%b8%8e%e6%8e%a7%e5%88%b6,['工程基础科学，工程设计与测绘'],电工技术
电力电子技术,DLDZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DLDZ&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e5%8a%9b%e7%94%b5%e5%ad%90%e6%8a%80%e6%9c%af,['工程基础科学，工程设计与测绘'],电工技术
电池,DACI,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DACI&NaviLink=%e7%94%b5%e5%b7%a5%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070017%253F%26OrderBy%3didno%7c%e7%94%b5%e6%b1%a0,['工程基础科学，工程设计与测绘'],电工技术
光电子·激光,GDZJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GDZJ&NaviLink=%e6%97%a0%e7%ba%bf%e7%94%b5%e7%94%b5%e5%ad%90%e5%ad%a6%e3%80%81%e7%94%b5%e4%bf%a1%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070018%253F%26OrderBy%3didno%7c%e5%85%89%e7%94%b5%e5%ad%90%c2%b7%e6%bf%80%e5%85%89,['工程基础科学，工程设计与测绘'],无线电电子学、电信技术
北京邮电大学学报,BJYD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=BJYD&NaviLink=%e6%97%a0%e7%ba%bf%e7%94%b5%e7%94%b5%e5%ad%90%e5%ad%a6%e3%80%81%e7%94%b5%e4%bf%a1%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070018%253F%26OrderBy%3didno%7c%e5%8c%97%e4%ba%ac%e9%82%ae%e7%94%b5%e5%a4%a7%e5%ad%a6%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],无线电电子学、电信技术
电波科学学报,DBKX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DBKX&NaviLink=%e6%97%a0%e7%ba%bf%e7%94%b5%e7%94%b5%e5%ad%90%e5%ad%a6%e3%80%81%e7%94%b5%e4%bf%a1%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070018%253F%26OrderBy%3didno%7c%e7%94%b5%e6%b3%a2%e7%a7%91%e5%ad%a6%e5%ad%a6%e6%8a%a5,['工程基础科学，工程设计与测绘'],无线电电子学、电信技术
重庆邮电大学学报(自然科学版),CASH,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=CASH&NaviLink=%e6%97%a0%e7%ba%bf%e7%94%b5%e7%94%b5%e5%ad%90%e5%ad%a6%e3%80%81%e7%94%b5%e4%bf%a1%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070018%253F%26OrderBy%3didno%7c%e9%87%8d%e5%ba%86%e9%82%ae%e7%94%b5%e5%a4%a7%e5%ad%a6%e5%ad%a6%e6%8a%a5(%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e7%89%88),['工程基础科学，工程设计与测绘'],无线电电子学、电信技术
微电子学,MINI,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=MINI&NaviLink=%e6%97%a0%e7%ba%bf%e7%94%b5%e7%94%b5%e5%ad%90%e5%ad%a6%e3%80%81%e7%94%b5%e4%bf%a1%e6%8a%80%e6%9c%af-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00070018%253F%26OrderBy%3didno%7c%e5%be%ae%e7%94%b5%e5%ad%90%e5%ad%a6,['工程基础科学，工程设计与测绘'],无线电电子学、电信技术
